key_0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Delay,Predicted_date
36685,U001,200769623,WAL-MAR systems,,2020,1930673286,20-03-2020,20200319,20200320,04-04-2020,USD,RV,1,27158.43,20200320,NAH4,1930673286,1,1.010989011,05-04-2020
36688,U001,200418007,AM ,,2020,1930643604,12-03-2020,20200312,20200312,16-05-2020,USD,RV,1,100.8,20200312,NAGD,1930643604,1,1.010989011,17-05-2020
36693,U001,100000051,GREE corp,,2020,1930670980,19-03-2020,20200319,20200319,18-04-2020,USD,RV,1,41398.2,20200319,NAD5,1930670980,1,1.010989011,19-04-2020
36709,U001,200769623,WAL-MAR ,,2020,1930665554,18-03-2020,20200318,20200318,02-04-2020,USD,RV,1,3569.58,20200318,NAH4,1930665554,1,1.010989011,03-04-2020
36711,U001,200780383,MEIJ associates,,2020,1930758675,07-04-2020,20200407,20200407,22-04-2020,USD,RV,1,40163.05,20200407,NAA8,1930758675,1,1.010989011,23-04-2020
36717,U001,200769623,WAL-MAR llc,,2020,1930760510,08-04-2020,20200407,20200408,23-04-2020,USD,RV,1,38063.65,20200408,NAH4,1930760510,1,1.010989011,24-04-2020
36724,U001,200769623,WAL-MAR llc,,2020,1930624263,10-03-2020,20200309,20200310,25-03-2020,USD,RV,1,661.11,20200310,NAH4,1930624263,1,1.010989011,26-03-2020
36740,U001,200726979,BJ'S  foundation,,2020,1930605678,05-03-2020,20200305,20200305,20-03-2020,USD,RV,1,1375.86,20200305,NAA8,1930605678,1,1.010989011,21-03-2020
36752,U001,200943275,US  in,,2020,1930781247,13-04-2020,20200413,20200413,28-04-2020,USD,RV,1,13405.01,20200413,NAA8,1930781247,1,1.010989011,29-04-2020
36756,U001,200770677,KRAS trust,,2020,1930724990,01-04-2020,20200331,20200401,16-04-2020,USD,RV,1,63598.2,20200401,NAA8,1930724990,1,1.010989011,17-04-2020
36757,U001,200752302,KROGER corp,,2020,1930862736,06-05-2020,20200506,20200506,21-05-2020,USD,RV,1,98153.79,20200506,NAA8,1930862736,1,1.010989011,22-05-2020
36763,U001,200769623,WAL-MAR foundation,,2020,1930642884,11-03-2020,20200312,20200311,26-03-2020,USD,RV,1,1898.2,20200311,NAH4,1930642884,1,1.010989011,27-03-2020
36770,U001,200148860,DOLLA foundation,,2020,1930725562,01-04-2020,20200331,20200401,16-04-2020,USD,RV,1,9052.05,20200401,NAA8,1930725562,1,1.010989011,17-04-2020
36776,U001,200769623,WAL-MAR foundation,,2020,1930854520,05-05-2020,20200503,20200505,20-05-2020,USD,RV,1,30251.78,20200505,NAH4,1930854520,1,1.010989011,21-05-2020
36779,U001,200754118,ARMY trust,,2020,1930810836,22-04-2020,20200422,20200422,07-05-2020,USD,RV,1,1240.32,20200422,NAA8,1930810836,1,1.010989011,08-05-2020
36781,U001,200769623,WAL-MAR ,,2020,1930877338,08-05-2020,20200507,20200508,23-05-2020,USD,RV,1,41104.17,20200508,NAH4,1930877338,1,1.010989011,24-05-2020
36784,U001,200726979,BJ'S  associates,,2020,1930831700,28-04-2020,20200427,20200428,13-05-2020,USD,RV,1,892.68,20200428,NAA8,1930831700,1,1.010989011,14-05-2020
36795,U001,200769623,WAL-MAR foundation,,2020,1930796417,17-04-2020,20200416,20200417,02-05-2020,USD,RV,1,61.29,20200417,NAH4,1930796417,1,1.010989011,03-05-2020
36814,U001,200756072,REINHA corporation,,2020,1930804865,27-04-2020,20200421,20200427,12-05-2020,USD,RV,1,20314.42,20200427,NAA8,1930804865,1,1.010989011,13-05-2020
36829,U001,200519201,KROGE foundation,,2020,1930742879,05-04-2020,20200403,20200405,20-04-2020,USD,RV,1,9568.89,20200405,NAA8,1930742879,1,1.010989011,21-04-2020
36839,U001,200777735,NASH  foundation,,2020,1930725751,31-03-2020,20200401,20200331,15-04-2020,USD,RV,1,162487.67,20200331,NAA8,1930725751,1,1.010989011,16-04-2020
36842,U001,200726979,BJ'S  ,,2020,1930774478,11-04-2020,20200410,20200411,26-04-2020,USD,RV,1,888.22,20200411,NAA8,1930774478,1,1.010989011,27-04-2020
36843,U001,200769623,WAL-MAR ,,2020,1930881149,09-05-2020,20200508,20200509,24-05-2020,USD,RV,1,15610.05,20200509,NAH4,1930881149,1,1.010989011,25-05-2020
36847,U001,CCU002,KRFT FDS ,,2020,1930627750,11-03-2020,20200309,20200311,15-04-2020,USD,RV,1,59278.58,20200311,NAG2,1930627750,1,1.010989011,16-04-2020
36858,U001,100022342,FOOD  us,,2020,1930689505,23-03-2020,20200323,20200323,02-04-2020,USD,RV,1,7828,20200323,NA10,1930689505,1,1.010989011,03-04-2020
36863,U001,200707822,PUBLI llc,,2020,1930605633,04-03-2020,20200305,20200304,19-03-2020,USD,RV,1,24155.02,20200304,NAA8,1930605633,1,1.010989011,20-03-2020
36868,U001,200759878,SA foundation,,2020,1930783250,15-04-2020,20200414,20200415,30-04-2020,USD,RV,1,18324.27,20200415,NAH4,1930783250,1,1.010989011,01-05-2020
36874,U001,200769623,WAL-MAR co,,2020,1930857904,05-05-2020,20200504,20200505,20-05-2020,USD,RV,1,21430.66,20200505,NAH4,1930857904,1,1.010989011,21-05-2020
36875,U001,200769623,WAL-MAR co,,2020,1930651385,18-03-2020,20200314,20200318,02-04-2020,USD,RV,1,15467.52,20200318,NAH4,1930651385,1,1.010989011,03-04-2020
36877,U001,100036168,GREA corporation,,2020,1930763982,08-04-2020,20200408,20200408,18-04-2020,USD,RV,1,15567.3,20200408,NA10,1930763982,1,1.010989011,19-04-2020
36880,U001,200778870,C corporation,,2020,1930581818,28-02-2020,20200228,20200228,14-03-2020,USD,RV,1,24696.27,20200228,NAA8,1930581818,1,1.010989011,15-03-2020
36883,U001,200464724,LAND ,,2020,1930913993,19-05-2020,20200519,20200519,29-05-2020,USD,RV,1,194864,20200519,NA10,1930913993,1,1.010989011,30-05-2020
36887,U001,200793088,DEMOU associates,,2020,1930723153,01-04-2020,20200331,20200401,16-04-2020,USD,RV,1,42191.1,20200401,NAA8,1930723153,1,1.010989011,17-04-2020
36888,U001,200769623,WAL-MAR ,,2020,1930691022,24-03-2020,20200324,20200324,08-04-2020,USD,RV,1,16050.22,20200324,NAH4,1930691022,1,1.010989011,09-04-2020
36891,U001,200726979,BJ'S  systems,,2020,1930875455,07-05-2020,20200507,20200507,22-05-2020,USD,RV,1,970.4,20200507,NAA8,1930875455,1,1.010989011,23-05-2020
36893,U001,100047527,LIDL foundation,,2020,1930760913,14-04-2020,20200408,20200414,29-04-2020,USD,RV,1,13331.48,20200414,NAA8,1930760913,1,1.010989011,30-04-2020
36895,U001,200712105,WALG corp,,2020,1930758248,06-04-2020,20200407,20200406,21-04-2020,USD,RV,1,26833.64,20200406,NAA8,1930758248,1,1.010989011,22-04-2020
36905,U001,200769623,WAL-MAR trust,,2020,1930682867,21-03-2020,20200321,20200321,05-04-2020,USD,RV,1,5840.76,20200321,NAH4,1930682867,1,1.010989011,06-04-2020
36907,U001,200761734,H E BUT associates,,2020,1930730324,02-04-2020,20200401,20200402,17-04-2020,USD,RV,1,8241.83,20200402,NAA8,1930730324,1,1.010989011,18-04-2020
36911,U001,200129450,NU llc,,2020,1930630890,11-03-2020,20200310,20200311,10-04-2020,USD,RV,1,29456.85,20200311,NAD5,1930630890,1,1.010989011,11-04-2020
36914,U001,200418007,AM us,,2020,1930756804,10-04-2020,20200406,20200410,14-06-2020,USD,RV,1,1339.56,20200410,NAGD,1930756804,1,1.010989011,15-06-2020
36915,U001,200555117,BURR foundation,,2020,1930795636,17-04-2020,20200416,20200417,02-05-2020,USD,RV,1,76728.09,20200417,NAA8,1930795636,1,1.010989011,03-05-2020
36918,U001,200974851,RESTA systems,,2020,1930607548,05-03-2020,20200305,20200305,25-03-2020,USD,RV,1,754.44,20200305,NAD1,1930607548,1,1.010989011,26-03-2020
36919,U001,200744019,TARG foundation,,2020,1930686488,24-03-2020,20200323,20200324,08-04-2020,USD,RV,1,16950.1,20200324,NAA8,1930686488,1,1.010989011,09-04-2020
36935,U001,200769623,WAL-MAR us,,2020,1930830263,28-04-2020,20200427,20200428,13-05-2020,USD,RV,1,15264.19,20200428,NAH4,1930830263,1,1.010989011,14-05-2020
36939,U001,200726979,BJ'S  co,,2020,1930724442,02-04-2020,20200331,20200402,17-04-2020,USD,RV,1,40953.15,20200402,NAA8,1930724442,1,1.010989011,18-04-2020
36940,U001,100001196,DOLLAR us,,2020,1930821780,24-04-2020,20200424,20200424,09-05-2020,USD,RV,1,22493.44,20200424,NAA8,1930821780,1,1.010989011,10-05-2020
36944,U001,200777735,NASH  llc,,2020,1930673616,20-03-2020,20200319,20200320,04-04-2020,USD,RV,1,106982.57,20200320,NAA8,1930673616,1,1.010989011,05-04-2020
36948,U001,200794332,COST co,,2020,1930708407,29-03-2020,20200330,20200329,13-04-2020,USD,RV,1,16039.94,20200329,NAAX,1930708407,1,1.010989011,14-04-2020
36958,U001,200769623,WAL-MAR foundation,,2020,1930670589,18-03-2020,20200319,20200318,02-04-2020,USD,RV,1,8545.02,20200318,NAH4,1930670589,1,1.010989011,03-04-2020
36968,U001,200744019,TARG ,,2020,1930750716,05-04-2020,20200404,20200405,20-04-2020,USD,RV,1,13792.38,20200405,NAA8,1930750716,1,1.010989011,21-04-2020
36970,U001,200777735,NASH  in,,2020,1930861241,06-05-2020,20200505,20200506,21-05-2020,USD,RV,1,8660.57,20200506,NAA8,1930861241,1,1.010989011,22-05-2020
36974,U001,200772670,ASSOCIAT co,,2020,1930642936,11-03-2020,20200312,20200311,26-03-2020,USD,RV,1,69442.59,20200311,NAU5,1930642936,1,93.66666667,27-06-2020
36975,U001,200769623,WAL-MAR associates,,2020,1930629653,11-03-2020,20200310,20200311,26-03-2020,USD,RV,1,12236.29,20200311,NAH4,1930629653,1,1.010989011,27-03-2020
36978,U001,200769623,WAL-MAR corporation,,2020,1930719232,01-04-2020,20200330,20200401,16-04-2020,USD,RV,1,36241.8,20200401,NAH4,1930719232,1,1.010989011,17-04-2020
36980,U001,200704858,WAKE llc,,2020,1930642781,13-03-2020,20200312,20200313,28-03-2020,USD,RV,1,158775.55,20200313,NAA8,1930642781,1,1.010989011,29-03-2020
36982,U001,200704858,WAKE ,,2020,1930611669,07-03-2020,20200306,20200307,22-03-2020,USD,RV,1,72963,20200307,NAA8,1930611669,1,1.010989011,23-03-2020
36988,U001,200148860,DOLLA in,,2020,1930690218,24-03-2020,20200324,20200324,08-04-2020,USD,RV,1,80805.4,20200324,NAA8,1930690218,1,1.010989011,09-04-2020
36990,U001,200744019,TARG corporation,,2020,1930703558,26-03-2020,20200325,20200326,10-04-2020,USD,RV,1,364.61,20200326,NAA8,1930703558,1,1.010989011,11-04-2020
36995,U001,200129450,NU corp,,2020,1930758683,07-04-2020,20200407,20200407,07-05-2020,USD,RV,1,41128.33,20200407,NAD5,1930758683,1,1.010989011,08-05-2020
36997,U001,200782001,GORDO trust,,2020,1930623732,10-03-2020,20200309,20200310,25-03-2020,USD,RV,1,416.2,20200310,NAA8,1930623732,1,1.010989011,26-03-2020
37000,U001,200707822,PUBLI corp,,2020,1930593628,05-03-2020,20200303,20200305,20-03-2020,USD,RV,1,126354.12,20200305,NAA8,1930593628,1,1.010989011,21-03-2020
37010,U001,200704858,WAKE ,,2020,1930808657,22-04-2020,20200421,20200422,26-06-2020,USD,RV,1,3050.78,20200422,NAGD,1930808657,1,1.010989011,27-06-2020
37013,U001,200769623,WAL-MAR corp,,2020,1930647771,14-03-2020,20200313,20200314,29-03-2020,USD,RV,1,487.72,20200314,NAH4,1930647771,1,1.010989011,30-03-2020
37015,U001,200762950,HAR associates,,2020,1930821975,24-04-2020,20200424,20200424,09-05-2020,USD,RV,1,73912.56,20200424,NAA8,1930821975,1,1.010989011,10-05-2020
37019,U001,200769623,WAL-MAR in,,2020,1930671751,19-03-2020,20200319,20200319,03-04-2020,USD,RV,1,59220.97,20200319,NAH4,1930671751,1,1.010989011,04-04-2020
37021,U001,200744019,TARG corp,,2020,1930684059,23-03-2020,20200322,20200323,07-04-2020,USD,RV,1,47465.71,20200323,NAA8,1930684059,1,1.010989011,08-04-2020
37024,U001,200748108,KROGER us,,2020,1930689589,24-03-2020,20200324,20200324,08-04-2020,USD,RV,1,17108.22,20200324,NAA8,1930689589,1,1.010989011,09-04-2020
37025,U001,200418007,AM ,,2020,1930687237,23-03-2020,20200323,20200323,27-05-2020,USD,RV,1,1116,20200323,NAGD,1930687237,1,1.010989011,28-05-2020
37031,U001,200780383,MEIJ llc,,2020,1930788223,15-04-2020,20200415,20200415,30-04-2020,USD,RV,1,41712.73,20200415,NAA8,1930788223,1,1.010989011,01-05-2020
37038,U001,200704045,RA foundation,,2020,1930772363,12-04-2020,20200410,20200412,27-04-2020,USD,RV,1,17283.5,20200412,NAA8,1930772363,1,1.010989011,28-04-2020
37040,U001,200769623,WAL-MAR us,,2020,1930793388,17-04-2020,20200416,20200417,02-05-2020,USD,RV,1,10367.35,20200417,NAH4,1930793388,1,1.010989011,03-05-2020
37046,U001,200148860,DOLLA systems,,2020,1930780024,13-04-2020,20200412,20200413,28-04-2020,USD,RV,1,71259.62,20200413,NAA8,1930780024,1,1.010989011,29-04-2020
37049,U001,200769623,WAL-MAR us,,2020,1930748920,05-04-2020,20200404,20200405,20-04-2020,USD,RV,1,6813.61,20200405,NAH4,1930748920,1,1.010989011,21-04-2020
37050,U001,200769623,WAL-MAR systems,,2020,1930759359,08-04-2020,20200407,20200408,23-04-2020,USD,RV,1,23482.64,20200408,NAH4,1930759359,1,1.010989011,24-04-2020
37051,U001,200782669,SYGMA in,,2020,1930661702,20-03-2020,20200317,20200320,04-04-2020,USD,RV,1,19653.58,20200320,NAA8,1930661702,1,1.010989011,05-04-2020
37052,CA02,140105785,SHOPPE us,,2020,2960625336,30-03-2020,20200330,20200330,11-04-2020,CAD,RV,1,39546.36,20200401,CA10,2960625336,1,2.169835234,13-04-2020
37065,U001,200920735,ALBERT llc,,2020,1930715856,30-03-2020,20200328,20200330,14-04-2020,USD,RV,1,62422.93,20200330,NAA8,1930715856,1,1.010989011,15-04-2020
37067,U001,200936373,SUPE corp,,2020,1930800550,20-04-2020,20200418,20200420,05-05-2020,USD,RV,1,68722.5,20200420,NAA8,1930800550,1,1.010989011,06-05-2020
37071,CA02,140104409,LOB co,,2020,2960623785,27-03-2020,20200327,20200327,09-04-2020,CAD,RV,1,34626.24,20200330,CA10,2960623785,1,2.169835234,11-04-2020
37076,U001,100031704,DELHAIZE corp,,2020,1930721481,31-03-2020,20200330,20200331,15-04-2020,USD,RV,1,39706.93,20200331,NAA8,1930721481,1,1.010989011,16-04-2020
37081,CA02,140104225,SAVE-ON- in,,2020,2960630399,24-04-2020,20200424,20200424,04-05-2020,CAD,RV,1,99075.72,20200424,CA10,2960630399,1,2.169835234,06-05-2020
37083,U001,200726979,BJ'S  co,,2020,1930635844,12-03-2020,20200311,20200312,27-03-2020,USD,RV,1,229.11,20200312,NAA8,1930635844,1,1.010989011,28-03-2020
37096,U001,200769623,WAL-MAR associates,,2020,1930839679,02-05-2020,20200501,20200502,17-05-2020,USD,RV,1,56923.47,20200502,NAH4,1930839679,1,1.010989011,18-05-2020
37097,U001,100056666,KGL FOO corporation,,2020,1930804111,22-04-2020,20200420,20200422,22-04-2020,USD,RV,1,4112.66,20200422,NAB1,1930804111,1,1.010989011,23-04-2020
37104,U001,200797452,US  co,,2020,1930670120,18-03-2020,20200318,20200318,02-04-2020,USD,RV,1,46588.89,20200318,NAA8,1930670120,1,1.010989011,03-04-2020
37117,U001,200704045,RA systems,,2020,1930581761,28-02-2020,20200228,20200228,14-03-2020,USD,RV,1,15713.29,20200228,NAA8,1930581761,1,1.010989011,15-03-2020
37130,CA02,140104429,COSTCO ,,2020,2960627210,06-04-2020,20200406,20200406,18-04-2020,CAD,RV,1,515.99,20200408,CA10,2960627210,1,2.169835234,20-04-2020
37133,U001,200734065,VARI in,,2020,1930650555,17-03-2020,20200313,20200317,01-04-2020,USD,RV,1,12069.56,20200317,NAA8,1930650555,1,1.010989011,02-04-2020
37137,U001,200732755,KROGER trust,,2020,1930665983,18-03-2020,20200318,20200318,02-04-2020,USD,RV,1,87067.72,20200318,NAA8,1930665983,1,1.010989011,03-04-2020
37147,U001,200711029,WEGMAN us,,2020,1930783125,13-04-2020,20200414,20200413,28-04-2020,USD,RV,1,30073,20200413,NAA8,1930783125,1,1.010989011,29-04-2020
37151,U001,200769623,WAL-MAR us,,2020,1930692114,24-03-2020,20200324,20200324,08-04-2020,USD,RV,1,1898.9,20200324,NAH4,1930692114,1,1.010989011,09-04-2020
37155,CA02,140104423,METRO  co,,2020,2960621973,19-03-2020,20200319,20200319,31-03-2020,CAD,RV,1,32430.72,20200321,CA10,2960621973,1,2.169835234,02-04-2020
37163,U001,200290370,BARGAIN  associates,,2020,1930576940,27-02-2020,20200227,20200227,13-03-2020,USD,RV,1,16462.8,20200227,NAA8,1930576940,1,1.010989011,14-03-2020
37168,U001,200148860,DOLLA co,,2020,1930788011,15-04-2020,20200415,20200415,30-04-2020,USD,RV,1,56820.71,20200415,NAA8,1930788011,1,1.010989011,01-05-2020
37169,U001,200769623,WAL-MAR in,,2020,1930885985,12-05-2020,20200511,20200512,27-05-2020,USD,RV,1,12.98,20200512,NAH4,1930885985,1,1.010989011,28-05-2020
37173,U001,200726979,BJ'S  corporation,,2020,1930723678,31-03-2020,20200331,20200331,15-04-2020,USD,RV,1,343.5,20200331,NAA8,1930723678,1,1.010989011,16-04-2020
37178,U001,200020431,DEC us,,2020,1930861354,06-05-2020,20200506,20200506,24-05-2020,USD,RV,1,663.96,20200501,NAM4,1930861354,1,93.66666667,25-08-2020
37181,U001,200148860,DOLLA llc,,2020,1930577954,29-02-2020,20200227,20200229,15-03-2020,USD,RV,1,14776.32,20200229,NAA8,1930577954,1,1.010989011,16-03-2020
37189,U001,100030964,NATURA systems,,2020,1930875777,08-05-2020,20200507,20200508,23-05-2020,USD,RV,1,18419.47,20200508,NAA8,1930875777,1,1.010989011,24-05-2020
37191,U001,200769623,WAL-MAR trust,,2020,1930703468,26-03-2020,20200325,20200326,10-04-2020,USD,RV,1,1898.9,20200326,NAH4,1930703468,1,1.010989011,11-04-2020
37194,U001,200418007,AM trust,,2020,1930739620,09-04-2020,20200403,20200409,24-04-2020,USD,RV,1,4204.92,20200409,NAA8,1930739620,1,1.010989011,25-04-2020
37212,U001,200769623,WAL-MAR llc,,2020,1930800330,19-04-2020,20200418,20200419,04-05-2020,USD,RV,1,23143.59,20200419,NAH4,1930800330,1,1.010989011,05-05-2020
37218,U001,200230690,DECA ,,2020,1930599904,04-03-2020,20200304,20200304,08-03-2020,USD,RV,1,839.8,20200301,NAM1,1930599904,1,1.010989011,09-03-2020
37219,U001,200726979,BJ'S  corporation,,2020,1930683885,22-03-2020,20200321,20200322,06-04-2020,USD,RV,1,33.18,20200322,NAA8,1930683885,1,1.010989011,07-04-2020
37224,U001,200936373,SUPE foundation,,2020,1930793735,17-04-2020,20200416,20200417,02-05-2020,USD,RV,1,16969.56,20200417,NAA8,1930793735,1,1.010989011,03-05-2020
37225,U001,200769623,WAL-MAR corporation,,2020,1930854762,04-05-2020,20200503,20200504,19-05-2020,USD,RV,1,574.02,20200504,NAH4,1930854762,1,1.010989011,20-05-2020
37228,U001,200769623,WAL-MAR co,,2020,1930719316,30-03-2020,20200329,20200330,14-04-2020,USD,RV,1,636.56,20200330,NAH4,1930719316,1,1.010989011,15-04-2020
37231,CA02,140105847,GORDON F systems,,2020,2960632819,04-05-2020,20200504,20200504,15-05-2020,CAD,RV,1,22697.14,20200505,CA10,2960632819,1,4.682854311,19-05-2020
37241,U001,200974851,RESTA trust,,2020,1930640905,11-03-2020,20200311,20200311,26-03-2020,USD,RV,1,7984.54,20200311,NAA8,1930640905,1,1.010989011,27-03-2020
37271,U001,200759878,SA us,,2020,1930636870,11-03-2020,20200311,20200311,15-05-2020,USD,RV,1,1063.8,20200311,NAGD,1930636870,1,1.010989011,16-05-2020
37282,U001,200761734,H E BUT us,,2020,1930763988,08-04-2020,20200408,20200408,23-04-2020,USD,RV,1,51289.57,20200408,NAA8,1930763988,1,1.010989011,24-04-2020
37289,U001,200769623,WAL-MAR systems,,2020,1930715698,30-03-2020,20200328,20200330,14-04-2020,USD,RV,1,16901.14,20200330,NAH4,1930715698,1,1.010989011,15-04-2020
37293,U001,100001196,DOLLAR in,,2020,1930828593,28-04-2020,20200427,20200428,13-05-2020,USD,RV,1,5237.57,20200428,NAA8,1930828593,1,1.010989011,14-05-2020
37297,U001,200132251,SUPERB in,,2020,1930725216,01-04-2020,20200331,20200401,16-04-2020,USD,RV,1,3990.35,20200401,NAA8,1930725216,1,1.010989011,17-04-2020
37302,U001,200720238,WOODM foundation,,2020,1930594348,04-03-2020,20200303,20200304,19-03-2020,USD,RV,1,103942.95,20200304,NAA8,1930594348,1,1.010989011,20-03-2020
37303,U001,200769623,WAL-MAR systems,,2020,1930622142,09-03-2020,20200308,20200309,24-03-2020,USD,RV,1,7569.86,20200309,NAH4,1930622142,1,1.010989011,25-03-2020
37304,U001,200794332,COST foundation,,2020,1930604672,05-03-2020,20200305,20200305,20-03-2020,USD,RV,1,555.77,20200305,NAAX,1930604672,1,1.010989011,21-03-2020
37310,CA02,140104440,SO us,,2020,2960625324,30-03-2020,20200330,20200330,11-04-2020,CAD,RV,1,6140.37,20200401,CA10,2960625324,1,2.169835234,13-04-2020
37312,U001,100018142,MINNESO systems,,2020,1930725195,31-03-2020,20200331,20200331,10-04-2020,USD,RV,1,36057.6,20200331,NA10,1930725195,1,1.010989011,11-04-2020
37319,U001,200729290,KROGER trust,,2020,1930810351,23-04-2020,20200421,20200423,08-05-2020,USD,RV,1,19325.04,20200423,NAA8,1930810351,1,1.010989011,09-05-2020
37326,U001,200148860,DOLLA foundation,,2020,1930854079,05-05-2020,20200504,20200505,20-05-2020,USD,RV,1,86623.03,20200505,NAA8,1930854079,1,1.010989011,21-05-2020
37330,U001,200744019,TARG co,,2020,1930687806,24-03-2020,20200323,20200324,08-04-2020,USD,RV,1,2965.86,20200324,NAA8,1930687806,1,1.010989011,09-04-2020
37331,U001,200418007,AM systems,,2020,1930659954,17-03-2020,20200317,20200317,21-05-2020,USD,RV,1,2787.12,20200317,NAGD,1930659954,1,1.010989011,22-05-2020
37347,U001,200230690,DECA corporation,,2020,1930666473,18-03-2020,20200318,20200318,08-04-2020,USD,RV,1,4347.69,20200316,NAM4,1930666473,1,93.66666667,10-07-2020
37352,U001,200020431,DEC foundation,,2020,1930600153,04-03-2020,20200304,20200304,11-03-2020,USD,RV,1,22425.94,20200301,NAM2,1930600153,1,1.010989011,12-03-2020
37354,U001,200769623,WAL-MAR corporation,,2020,1930705085,26-03-2020,20200326,20200326,10-04-2020,USD,RV,1,1414.69,20200326,NAH4,1930705085,1,1.010989011,11-04-2020
37357,U001,200759878,SA co,,2020,1930827543,28-04-2020,20200425,20200428,13-05-2020,USD,RV,1,48319.9,20200428,NAH4,1930827543,1,1.010989011,14-05-2020
37373,U001,200769623,WAL-MAR corporation,,2020,1930629652,11-03-2020,20200310,20200311,26-03-2020,USD,RV,1,55183.43,20200311,NAH4,1930629652,1,1.010989011,27-03-2020
37375,U001,200704858,WAKE associates,,2020,1930761287,10-04-2020,20200408,20200410,25-04-2020,USD,RV,1,19111.37,20200410,NAA8,1930761287,1,1.010989011,26-04-2020
37378,U001,200769623,WAL-MAR trust,,2020,1930745462,04-04-2020,20200404,20200404,19-04-2020,USD,RV,1,1961.92,20200404,NAH4,1930745462,1,1.010989011,20-04-2020
37379,U001,200253680,SCHWANS llc,,2020,1930670153,18-03-2020,20200318,20200318,02-04-2020,USD,RV,1,51499.8,20200318,NAA8,1930670153,1,1.010989011,03-04-2020
37380,U001,200769623,WAL-MAR associates,,2020,1930718126,30-03-2020,20200329,20200330,14-04-2020,USD,RV,1,12684.17,20200330,NAH4,1930718126,1,1.010989011,15-04-2020
